,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,2194.5,43.89,2194.5,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,50,Strip,50,2194.5,2194.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,72,3600,72,3600,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,50,Strip,50,3600,3600,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,5,Strip,1,37.71,1885.5,37.71,1885.5,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,50,Strip,50,1885.5,1885.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,20,Vial,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,100,Vial,100,6171,6171,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,2700,27,2700,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,100,Bottle,100,2700,2700,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000042""",2000000066,13/04/2016,Pre-SI-,Lysten Global,14/04/2016 0:00,1,INR,Standard Selling,INR,1,0,0,0,Debtors - LG,Ship/00004,TUSHAR BARODIA,TUSHAR BARODIA,14/04/2016 0:00,1,0,0,0,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,0,0,0,0,0,0,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,500,Strip,1,34.29,0,34.29,0,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6060,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,225,Strip,1,43.89,0,43.89,0,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,1500,Bottle,1,26.06,0,26.06,0,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,0,Bottle,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,750,Bottle,1,18.17,0,18.17,0,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6053,0,Bottle,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,4,Strip,1,24,0,24,0,Sales - LG,Main - LG,LYCOREST TAB,AT6089,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,225,Strip,1,72,0,72,0,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,10,Strip,1,37.71,0,37.71,0,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,0,Strip,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,500,Bottle,1,35.66,0,35.66,0,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6061,0,Bottle,0,0,0,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,1000,Vial,1,61.71,0,61.71,0,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,0,Vial,0,0,0,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000043""",2000000068,14/04/2016,Pre-SI-,Lysten Global,15/04/2016 0:00,1,INR,Standard Selling,INR,1,10682.8,11371.15,11371.15,Debtors - LG,Ship/00004,SHUBHAM AGE.,SHUBHAM AGE.,15/04/2016 0:00,1,10682.8,10682.8,10682.8,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,688.354,10682.8,688.354,688.354,10682.8,688.354,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,2058,102.9,2058,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,20,Strip,20,2058,2058,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,540,27,540,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,20,Bottle,20,540,540,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,1303,26.06,1303,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,50,Bottle,50,1303,1303,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1028.7,34.29,1028.7,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6060,30,Strip,30,1028.7,1028.7,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,877.8,43.89,877.8,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,20,Strip,20,877.8,877.8,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,72,1440,72,1440,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,20,Strip,20,1440,1440,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,4,Vial,1,61.71,1234.2,61.71,1234.2,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,20,Vial,20,1234.2,1234.2,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,3,Strip,1,37.71,1131.3,37.71,1131.3,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,30,Strip,30,1131.3,1131.3,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,3,Bottle,1,35.66,1069.8,35.66,1069.8,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6061,30,Bottle,30,1069.8,1069.8,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000044""",2000000069,13/04/2016,Pre-SI-,Lysten Global,15/04/2016 0:00,1,INR,Standard Selling,INR,1,21794.3,23244.98,23244.98,Debtors - LG,Ship/00004,SHANTI ENTERP.,SHANTI ENTERP.,15/04/2016 0:00,1,21794.3,21794.3,21794.3,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1450.6865,21794.3,1450.6865,1450.6865,21794.3,1450.6865,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,2194.5,43.89,2194.5,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,50,Strip,50,2194.5,2194.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,810,27,810,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,30,Bottle,30,810,810,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,20,Vial,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,100,Vial,100,6171,6171,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,1303,26.06,1303,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,50,Bottle,50,1303,1303,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,3087,102.9,3087,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,30,Strip,30,3087,3087,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6060,50,Strip,50,1714.5,1714.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,3,Strip,1,37.71,1131.3,37.71,1131.3,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,30,Strip,30,1131.3,1131.3,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,72,3600,72,3600,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,50,Strip,50,3600,3600,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,5,Bottle,1,35.66,1783,35.66,1783,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6061,50,Bottle,50,1783,1783,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000045""",2000000071,15/04/2016,Pre-SI-,Lysten Global,18/04/2016 0:00,1,INR,Standard Selling,INR,1,34108.76,36135.94,36135.94,Debtors - LG,Ship/00004,BLUEMAX DIST.,BLUEMAX DIST.,18/04/2016 0:00,1,34108.76,34108.76,34108.76,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,2027.1818,34108.76,2027.1818,2027.1818,34108.76,2027.1818,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,40,Vial,1,61.71,12342,61.71,12342,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,200,Vial,200,12342,12342,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,3283.56,26.06,3283.56,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,126,Bottle,126,3283.56,3283.56,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,5145,102.9,5145,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,50,Strip,50,5145,5145,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,72,2160,72,2160,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,30,Strip,30,2160,2160,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,10,Strip,1,37.71,3771,37.71,3771,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,100,Strip,100,3771,3771,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,1316.7,43.89,1316.7,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,30,Strip,30,1316.7,1316.7,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.66,3566,35.66,3566,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6061,100,Bottle,100,3566,3566,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6060,50,Strip,50,1714.5,1714.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,810,27,810,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,30,Bottle,30,810,810,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000046""",2000000072,15/04/2016,Pre-SI-,Lysten Global,18/04/2016 0:00,1,INR,Standard Selling,INR,1,21297.56,22670.52,22670.52,Debtors - LG,Ship/00004,SHIVAM MED AGE.,SHIVAM MED AGE.,18/04/2016 0:00,1,21297.56,21297.56,21297.56,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1372.9658,21297.56,1372.9658,1372.9658,21297.56,1372.9658,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,3087,102.9,3087,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,30,Strip,30,3087,3087,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,3283.56,26.06,3283.56,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,126,Bottle,126,3283.56,3283.56,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,72,2880,72,2880,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,40,Strip,40,2880,2880,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,5,Strip,1,37.71,1885.5,37.71,1885.5,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,50,Strip,50,1885.5,1885.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,1350,27,1350,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,50,Bottle,50,1350,1350,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,2194.5,43.89,2194.5,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,50,Strip,50,2194.5,2194.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,1817,18.17,1817,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6053,100,Bottle,100,1817,1817,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,10,Vial,1,61.71,3085.5,61.71,3085.5,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,50,Vial,50,3085.5,3085.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6060,50,Strip,50,1714.5,1714.5,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000047""",2000000074,15/04/2016,Pre-SI-,Lysten Global,18/04/2016 0:00,1,INR,Standard Selling,INR,1,1817,1917,1917,Debtors - LG,Ship/00004,BLUEMAX DIST.,BLUEMAX DIST.,18/04/2016 0:00,1,1817,1817,1817,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,99.935,1817,99.935,99.935,1817,99.935,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,1817,18.17,1817,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6053,100,Bottle,100,1817,1817,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000048""",2000000075,15/04/2016,Pre-SI-,Lysten Global,18/04/2016 0:00,1,INR,Standard Selling,INR,1,28669.06,30497.85,30497.85,Debtors - LG,Ship/00004,SHREEJI AGE.,SHREEJI AGE.,18/04/2016 0:00,1,28669.06,28669.06,28669.06,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1828.7983,28669.06,1828.7983,1828.7983,28669.06,1828.7983,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6060,50,Strip,50,1714.5,1714.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,2194.5,43.89,2194.5,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,50,Strip,50,2194.5,2194.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,72,3600,72,3600,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,50,Strip,50,3600,3600,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,20,Vial,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,100,Vial,100,6171,6171,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,3087,102.9,3087,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,30,Strip,30,3087,3087,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.66,3566,35.66,3566,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6061,100,Bottle,100,3566,3566,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,3283.56,26.06,3283.56,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,126,Bottle,126,3283.56,3283.56,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,5,Strip,1,37.71,1885.5,37.71,1885.5,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,50,Strip,50,1885.5,1885.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,1350,27,1350,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,50,Bottle,50,1350,1350,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,1817,18.17,1817,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6053,100,Bottle,100,1817,1817,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000049""",2000000076,15/04/2016,Pre-SI-,Lysten Global,18/04/2016 0:00,1,INR,Standard Selling,INR,1,25043.56,26672.95,26672.95,Debtors - LG,Ship/00004,SHRINIWAS AGE.,SHRINIWAS AGE.,18/04/2016 0:00,1,25043.56,25043.56,25043.56,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,1629.3958,25043.56,1629.3958,1629.3958,25043.56,1629.3958,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,3087,102.9,3087,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,30,Strip,30,3087,3087,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.66,3566,35.66,3566,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6061,100,Bottle,100,3566,3566,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,3283.56,26.06,3283.56,Sales - LG,Main - LG,TEN-ON 30 ml SYRUP,AL6060,126,Bottle,126,3283.56,3283.56,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,5,Strip,1,37.71,1885.5,37.71,1885.5,Sales - LG,Main - LG,ACTIRAB TAB,AT6059,50,Strip,50,1885.5,1885.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,810,27,810,Sales - LG,Main - LG,LYCOLIC 10ml DROP,A-6456,30,Bottle,30,810,810,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,1817,18.17,1817,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6053,100,Bottle,100,1817,1817,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6060,50,Strip,50,1714.5,1714.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,2194.5,43.89,2194.5,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,50,Strip,50,2194.5,2194.5,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,72,3600,72,3600,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,50,Strip,50,3600,3600,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,10,Vial,1,61.71,3085.5,61.71,3085.5,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,50,Vial,50,3085.5,3085.5,Cost of Goods Sold - LG,Stores - LG
,"""Pre-SI-0000000050""",2000000077,19/04/2016,Pre-SI-,Lysten Global,21/04/2016 0:00,1,INR,Standard Selling,INR,1,48550.5,51725,51725,Debtors - LG,Ship/00004,CHIRAYU PHARMA,CHIRAYU PHARMA,21/04/2016 0:00,1,48550.5,48550.5,48550.5,Sales Invoice Prev ERP Tax,,Actual,VAT/CST PREV ERP - LG,TAX,Main - LG,0,3174.2775,48550.5,3174.2775,3174.2775,48550.5,3174.2775,,LYCOREST 60ml SUSP,LYCOREST 60ml SUSP,10,Bottle,1,35.66,3566,35.66,3566,Sales - LG,Main - LG,LYCOREST 60ml SUSP,AL6061,100,Bottle,100,3566,3566,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,1817,18.17,1817,Sales - LG,Main - LG,STAND - MF 60ml SUSP,AL6053,100,Bottle,100,1817,1817,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,3429,34.29,3429,Sales - LG,Main - LG,GLUCOLYST -G1 TAB,AT6060,100,Strip,100,3429,3429,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,4389,43.89,4389,Sales - LG,Main - LG,REGAIN - XT TAB,AT6037,100,Strip,100,4389,4389,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,72,7200,72,7200,Sales - LG,Main - LG,EMPOWER - OD TAB,FT-001,100,Strip,100,7200,7200,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,40,Vial,1,61.71,12342,61.71,12342,Sales - LG,Main - LG,LYCORT 1 ml INJ,LTA-137,200,Vial,200,12342,12342,Cost of Goods Sold - LG,Stores - LG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,5145,102.9,5145,Sales - LG,Main - LG,ACTIRAB - L CAP,AC6031,50,Strip,50,5145,5145,Cost of Goods Sold - LG,Stores - LG
